69	71	25	2
69	71	25	2
69	71	25	2
71	73	27	2
71	73	27	2
71	73	27	2
72	74	28	2
72	74	28	2
73	75	29	2
73	75	29	2
74	76	30	2
76	76	28	2
76	76	28	2
77	78	28	2
77	78	28	2
78	79	29	2
79	80	30	2
80	81	31	2
80	81	31	2
81	82	32	2
81	82	32	2
81	83	31	2
82	84	32	2
82	84	32	2
83	85	33	2
83	85	33	2
84	86	34	2
86	88	36	2
87	89	37	2
87	89	37	2
88	90	38	2
88	90	38	2
89	91	39	2
89	91	39	2
89	91	39	2
90	92	40	2
91	93	41	2
91	93	41	2
93	95	43	2
95	97	45	2
99	101	49	2
102	104	52	2
103	106	51	2
103	104	48	2
105	106	50	2
107	108	52	2
109	110	54	2
110	111	55	2
110	111	55	2
109	110	54	2
108	109	53	2
119	120	64	2
112	113	57	2
108	109	53	2
111	112	56	2
114	115	59	2
113	114	58	2
113	114	58	2
113	114	58	2
116	115	64	2
109	110	60	2
140	141	91	2
182	182	134	2
186	186	138	2
173	173	125	2
176	176	130	2
186	186	140	2
179	178	134	2
179	178	134	2
179	178	134	2
179	178	134	2
179	177	136	2
179	178	134	2
179	178	134	2
179	178	134	2
181	178	134	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
181	179	131	2
181	178	133	2
181	179	131	2
181	178	133	2
181	178	133	2
181	178	133	2
181	178	133	2
180	177	132	2
180	177	132	2
181	178	133	2
181	178	133	2
181	178	134	2
181	178	134	2
181	178	134	2
181	178	134	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
181	178	134	2
181	178	134	2
181	178	134	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
182	179	135	2
180	177	133	2
180	177	132	2
180	177	133	2
179	176	131	2
179	176	132	2
178	175	130	2
178	175	131	2
178	175	130	2
178	175	131	2
178	175	130	2
177	174	130	2
176	173	128	2
175	172	128	2
174	171	126	2
174	171	127	2
173	170	125	2
178	175	130	2
178	175	130	2
177	174	129	2
177	174	129	2
177	174	129	2
177	174	129	2
177	174	129	2
177	174	129	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
176	174	126	2
175	173	125	2
175	173	125	2
175	173	125	2
175	173	125	2
175	173	125	2
175	174	124	2
175	173	125	2
175	173	125	2
173	171	123	2
172	170	122	2
171	169	121	2
170	168	120	2
169	167	119	2
169	167	119	2
169	167	119	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
170	168	120	2
169	168	118	2
169	168	118	2
169	168	118	2
170	169	119	2
170	169	119	2
170	169	119	2
170	169	119	2
170	169	119	2
171	170	120	2
169	168	118	2
167	166	116	2
165	164	114	2
163	162	112	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	111	2
162	161	110	2
162	161	110	2
162	161	110	2
162	161	110	2
162	161	110	2
162	161	110	2
162	161	110	2
162	161	110	2
165	164	113	2
165	164	113	2
165	164	113	2
165	164	113	2
165	164	113	2
164	163	112	2
164	163	112	2
164	163	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
163	162	112	2
